player_id,player_name,team,position,games_played,toi_seconds,goals,assists,points,shots,hits,blocks,plus_minus,pim,fow,fol,fo_pct,GF,xG_For,Shots_For,HDC_For,Blocks_For,Hits_For,Corsi_For,OZ_Shots_For,NZ_Shots_For,DZ_Shots_For,Rush_Shots_For,ENtoS_For,EXtoEN_For,Giveaways_For,Takeaways_For,Lateral_Move_For,Longitudinal_Move_For,GameScore_For,GA,xG_Against,Shots_Against,HDC_Against,Blocks_Against,Hits_Against,Corsi_Against,OZ_Shots_Against,NZ_Shots_Against,DZ_Shots_Against,Rush_Shots_Against,ENtoS_Against,EXtoEN_Against,Giveaways_Against,Takeaways_Against,Lateral_Move_Against,Longitudinal_Move_Against,GameScore_Against,Corsi_Pct,xG_Pct
8480336,S. Walker,CAR,D,55,1335.07,0.07,0.18,0.25,2.18,1.67,1.53,-0.11,0.85,0.0,0.0,0.0,3.47,0.18,2.18,0.11,1.53,1.67,5.8,2.09,0.07,0.02,0.0,1.04,0.05,1.13,0.4,15.15,15.17,0.34,2.91,2.17,24.91,6.02,11.84,24.07,46.29,23.36,0.89,0.65,0.0,9.64,1.31,0.0,0.0,19.88,29.78,0.0,11.54,8.03
8480355,M. Kastelic,BOS,F,56,796.46,0.14,0.14,0.29,1.29,2.75,0.82,0.09,1.93,0.0,0.0,0.0,3.41,0.12,1.29,0.36,0.82,2.75,2.52,1.11,0.09,0.09,0.0,0.66,0.07,0.54,0.39,10.08,9.9,0.37,3.16,2.34,30.34,5.84,16.95,22.12,59.48,29.27,0.68,0.39,0.0,12.04,0.95,0.0,0.0,19.43,25.58,0.0,4.06,4.75
8480426,C. D'Astous,TBL,D,43,1163.44,0.07,0.33,0.4,1.21,1.23,1.05,0.0,1.33,0.0,0.0,0.0,3.7,0.08,1.23,0.09,1.05,1.23,2.84,1.16,0.05,0.02,0.0,0.47,0.02,0.86,0.33,10.17,11.44,0.36,2.47,1.89,25.7,4.58,13.58,22.12,49.42,24.12,0.84,0.74,0.0,9.98,0.95,0.0,0.0,20.71,29.49,0.0,5.63,4.44
8480434,S. Durzi,UTA,D,35,1214.94,0.11,0.4,0.51,1.63,0.54,1.77,-0.2,0.8,0.0,0.0,0.0,3.2,0.14,1.63,0.23,1.77,0.54,4.11,1.54,0.06,0.03,0.0,0.6,0.06,1.23,0.2,13.19,14.74,0.43,2.63,2.11,26.86,4.63,16.11,20.91,54.89,25.37,0.94,0.54,0.0,10.94,1.29,0.0,0.0,19.2,27.64,0.0,7.21,6.59
8480448,P. Kelly,COL,F,54,745.56,0.22,0.17,0.39,1.33,2.2,0.7,0.2,0.3,0.0,0.0,0.0,3.85,0.11,1.33,0.28,0.7,2.2,2.54,1.17,0.15,0.02,0.0,0.54,0.09,0.54,0.19,6.44,7.35,0.41,2.52,2.34,26.98,5.67,15.06,20.59,53.78,25.5,0.94,0.54,0.0,10.67,1.17,0.0,0.0,20.69,27.24,0.0,4.57,4.38
8480459,P. Suter,STL,F,39,987.9,0.18,0.21,0.38,1.59,0.77,0.36,-0.05,0.31,0.0,0.0,0.0,2.67,0.19,1.59,0.56,0.36,0.77,2.85,1.51,0.05,0.03,0.0,0.51,0.0,0.54,0.23,6.63,12.01,0.38,3.59,2.16,28.05,5.9,15.69,18.44,53.9,26.23,1.18,0.64,0.0,10.87,1.15,0.0,0.0,21.41,29.04,0.0,5.03,7.88
8480528,J. Kowalkoski,SJS,G,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,4.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480727,Z. Whitecloud,VGK/CGY,D,54,1158.48,0.04,0.11,0.15,0.83,1.57,1.37,-0.17,0.41,0.0,0.0,0.0,3.19,0.07,0.83,0.04,1.37,1.57,2.37,0.76,0.06,0.02,0.0,0.43,0.06,0.78,0.19,10.37,11.36,0.18,3.11,2.44,25.35,5.69,16.74,20.61,54.11,24.0,0.8,0.56,0.0,11.67,0.96,0.0,0.0,22.0,27.7,0.0,4.24,2.87
8480748,K. Sherwood,VAN,F,44,1052.36,0.39,0.14,0.52,2.48,4.77,0.48,-0.27,0.5,0.0,0.0,0.0,2.75,0.17,2.5,0.57,0.48,4.77,5.0,2.45,0.05,0.0,0.0,1.36,0.07,1.07,0.41,9.8,10.95,0.59,3.59,2.6,29.52,6.93,15.32,18.73,56.91,28.2,0.68,0.64,0.0,11.8,1.11,0.0,0.0,19.17,29.21,0.0,8.45,7.04
8480762,E. Robinson,CAR,F,44,704.36,0.23,0.11,0.34,1.34,1.36,0.16,0.16,0.05,0.0,0.0,0.0,3.5,0.12,1.34,0.39,0.16,1.36,2.77,1.27,0.02,0.05,0.0,0.57,0.05,0.36,0.16,4.53,7.62,0.35,2.93,2.1,24.0,5.73,11.61,23.32,45.16,22.48,0.89,0.64,0.0,9.39,1.36,0.0,0.0,19.67,30.29,0.0,5.93,5.6
8480796,M. Fehérváry,WSH,D,56,1139.82,0.07,0.29,0.36,1.05,1.14,2.09,0.18,0.41,0.0,0.0,0.0,3.2,0.08,1.05,0.12,2.09,1.14,2.3,0.91,0.09,0.05,0.0,0.48,0.02,0.64,0.18,6.34,8.58,0.39,3.0,2.57,28.84,6.39,17.02,18.71,57.82,27.46,0.79,0.59,0.0,11.48,1.05,0.0,0.0,19.77,28.65,0.0,3.94,3.16
8480797,J. Farabee,CGY,F,55,1008.65,0.22,0.2,0.42,1.8,0.69,0.69,-0.2,0.36,0.0,0.0,0.0,2.51,0.13,1.8,0.31,0.69,0.69,3.24,1.73,0.04,0.04,0.0,0.73,0.05,0.85,0.25,6.28,9.2,0.39,3.02,2.53,29.02,6.02,16.11,19.33,56.56,27.16,1.11,0.75,0.0,11.65,1.0,0.0,0.0,20.31,25.06,0.0,5.46,4.92
8480798,P. Kurashev,SJS,F,33,953.39,0.18,0.3,0.48,1.48,1.03,0.3,0.03,0.24,0.0,0.0,0.0,2.79,0.12,1.52,0.27,0.3,1.03,3.0,1.48,0.03,0.0,0.0,0.48,0.06,0.85,0.15,11.77,19.47,0.39,3.33,2.32,31.97,5.94,17.36,16.39,61.76,30.58,0.7,0.7,0.0,12.52,1.09,0.0,0.0,20.0,24.7,0.0,4.88,5.67
8480800,Q. Hughes,VAN/MIN,D,51,1670.35,0.1,0.98,1.08,2.78,0.1,1.14,0.0,0.43,0.0,0.0,0.0,3.35,0.22,2.78,0.12,1.14,0.1,6.65,2.71,0.02,0.06,0.0,0.86,0.02,1.49,0.41,10.51,13.45,0.84,3.39,2.64,29.43,6.67,16.43,18.73,58.06,28.25,0.76,0.41,0.0,11.47,1.06,0.0,0.0,20.15,27.66,0.0,10.58,8.09
8480801,B. Tkachuk,OTT,F,35,1022.77,0.4,0.63,1.03,3.89,2.74,0.26,-0.11,0.97,0.0,0.0,0.0,3.4,0.34,3.89,1.26,0.26,2.74,6.4,3.69,0.17,0.03,0.0,1.34,0.03,0.63,0.26,12.65,9.22,1.04,3.4,1.92,24.46,5.17,14.63,22.37,47.66,23.0,0.6,0.86,0.0,10.46,0.71,0.0,0.0,20.31,24.41,0.0,11.96,14.96
8480802,R. McLeod,BUF,F,55,1060.67,0.2,0.51,0.71,1.18,0.25,0.36,0.35,0.15,0.0,0.0,0.0,3.45,0.1,1.18,0.31,0.36,0.25,2.22,1.13,0.04,0.02,0.0,0.45,0.02,1.09,0.42,5.52,5.98,0.5,3.04,2.22,30.09,5.47,16.71,22.56,59.31,28.31,0.96,0.82,0.0,11.55,1.15,0.0,0.0,20.68,26.59,0.0,3.84,4.65
8480803,E. Bouchard,EDM,D,56,1482.5,0.27,0.8,1.07,2.8,0.41,1.34,0.21,0.39,0.0,0.0,0.0,3.45,0.17,2.82,0.34,1.34,0.41,5.45,2.75,0.02,0.05,0.0,0.96,0.05,1.48,0.5,12.61,21.03,0.88,3.3,2.16,27.27,5.29,15.86,19.57,54.7,26.0,0.71,0.55,0.0,10.79,0.84,0.0,0.0,20.77,26.84,0.0,9.33,7.88
8480806,I. Lundestrom,CBJ,F,40,737.3,0.05,0.12,0.18,0.82,0.48,0.45,-0.12,0.1,0.0,0.0,0.0,3.2,0.06,0.82,0.18,0.45,0.48,1.25,0.72,0.1,0.0,0.0,0.28,0.0,0.57,0.1,2.55,7.8,0.15,3.35,2.21,31.0,5.82,15.62,18.23,58.75,29.42,1.0,0.57,0.0,10.8,1.23,0.0,0.0,21.14,30.77,0.0,2.07,2.68
8480807,M. Samuelsson,BUF,D,53,1382.55,0.17,0.43,0.6,1.38,1.68,2.11,0.53,0.3,0.0,0.0,0.0,3.42,0.11,1.38,0.21,2.11,1.68,2.89,1.28,0.04,0.06,0.0,0.47,0.02,0.91,0.19,11.9,14.12,0.57,3.02,2.21,29.83,5.47,16.62,22.64,59.02,28.06,0.98,0.79,0.0,11.55,1.19,0.0,0.0,20.71,26.62,0.0,4.96,5.06
8480813,J. Veleno,MTL,F,48,734.08,0.04,0.04,0.08,0.92,2.38,0.5,-0.17,0.31,0.0,0.0,0.0,3.4,0.07,0.92,0.17,0.5,2.38,1.73,0.85,0.02,0.04,0.0,0.29,0.02,0.29,0.15,3.65,4.97,0.18,3.4,2.58,27.73,6.4,18.1,20.67,57.0,26.23,0.85,0.65,0.0,11.94,0.9,0.0,0.0,19.7,27.98,0.0,2.99,2.52
8480817,K. Miller,CAR,D,47,1354.51,0.09,0.38,0.47,1.68,1.28,1.02,-0.02,0.81,0.0,0.0,0.0,3.51,0.12,1.68,0.13,1.02,1.28,4.43,1.62,0.04,0.02,0.0,0.77,0.02,1.19,0.72,13.71,18.45,0.44,2.89,2.15,24.04,5.74,11.87,23.91,45.34,22.64,0.79,0.62,0.0,9.45,1.43,0.0,0.0,20.05,30.93,0.0,9.32,5.79
8480819,J. Skarek,SJS,G,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64,2.0,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480825,P. Giles,SJS,F,3,532.0,0.0,0.33,0.33,0.67,1.0,0.67,0.33,0.0,0.0,0.0,0.0,3.33,0.04,0.67,0.0,0.67,1.0,2.0,0.67,0.0,0.0,0.0,0.33,0.0,0.33,0.0,0.0,0.0,0.29,2.33,2.37,35.0,6.0,20.67,19.67,68.67,33.67,0.67,0.67,0.0,14.33,1.0,0.0,0.0,21.18,36.51,0.0,2.77,1.8
8480828,M. Callahan,BOS,D,5,779.4,0.0,0.0,0.0,0.6,0.6,1.8,-0.2,0.0,0.0,0.0,0.0,3.4,0.02,0.6,0.0,1.8,0.6,0.8,0.6,0.0,0.0,0.0,0.4,0.0,0.6,0.4,0.0,0.0,0.1,4.6,2.51,29.4,7.8,19.2,18.6,60.4,28.8,0.6,0.0,0.0,15.0,1.2,0.0,0.0,20.17,26.16,0.0,1.48,0.64
8480829,J. Kotkaniemi,CAR,F,34,666.0,0.06,0.21,0.26,1.12,1.62,0.41,0.03,0.24,0.0,0.0,0.0,3.59,0.09,1.12,0.26,0.41,1.62,2.03,1.0,0.09,0.03,0.0,0.47,0.09,0.68,0.09,6.79,3.57,0.24,3.35,2.26,26.82,6.65,12.44,23.68,48.18,25.0,1.06,0.76,0.0,10.29,1.06,0.0,0.0,19.99,28.57,0.0,4.3,3.99
8480830,A. Svechnikov,CAR,F,55,1016.58,0.36,0.49,0.85,2.69,1.71,0.18,0.05,0.73,0.0,0.0,0.0,3.47,0.22,2.75,0.71,0.18,1.71,5.58,2.73,0.02,0.0,0.0,1.09,0.07,1.15,0.36,16.75,30.17,0.73,2.91,2.17,24.91,6.02,11.84,24.07,46.29,23.36,0.89,0.65,0.0,9.64,1.31,0.0,0.0,19.88,29.78,0.0,11.05,9.59
8480831,A. Regula,EDM,D,29,868.14,0.0,0.1,0.1,0.62,0.52,1.52,-0.55,1.21,0.0,0.0,0.0,3.48,0.05,0.62,0.03,1.52,0.52,1.76,0.62,0.0,0.0,0.0,0.14,0.0,0.97,0.24,9.64,9.18,0.09,3.48,2.29,27.9,5.69,16.52,20.86,55.66,26.62,0.69,0.59,0.0,11.03,0.9,0.0,0.0,20.49,28.01,0.0,3.01,2.43
8480834,T. Emberson,EDM,D,51,961.29,0.02,0.18,0.2,0.59,1.51,1.73,0.08,0.27,0.0,0.0,0.0,3.53,0.04,0.59,0.02,1.73,1.51,1.55,0.51,0.02,0.06,0.0,0.16,0.04,0.76,0.22,4.65,3.8,0.21,3.12,2.12,26.96,5.12,15.82,20.18,54.51,25.65,0.73,0.59,0.0,10.63,0.78,0.0,0.0,20.62,26.5,0.0,2.81,1.92
8480835,J. Drury,COL,F,54,888.76,0.15,0.2,0.35,1.11,0.44,0.83,0.24,0.33,0.0,0.0,0.0,3.85,0.09,1.11,0.19,0.83,0.44,2.37,1.0,0.07,0.04,0.0,0.57,0.04,0.48,0.24,8.38,13.57,0.34,2.52,2.34,26.98,5.67,15.06,20.59,53.78,25.5,0.94,0.54,0.0,10.67,1.17,0.0,0.0,20.69,27.24,0.0,4.42,3.77
8480839,R. Dahlin,BUF,D,51,1466.78,0.22,0.69,0.9,2.65,0.98,1.29,-0.1,1.0,0.0,0.0,0.0,3.49,0.2,2.67,0.31,1.29,0.98,5.67,2.59,0.0,0.08,0.0,0.84,0.08,1.59,0.37,11.06,15.52,0.73,2.92,2.23,29.92,5.39,16.76,22.57,59.04,28.18,0.94,0.8,0.0,11.55,1.1,0.0,0.0,20.73,26.62,0.0,9.28,8.43
8480840,O. Bäck,DAL,F,46,733.65,0.09,0.09,0.17,0.57,0.39,0.52,0.07,0.13,0.0,0.0,0.0,3.5,0.04,0.57,0.13,0.52,0.39,1.09,0.48,0.04,0.04,0.0,0.22,0.0,0.61,0.17,2.13,2.76,0.13,2.74,2.28,26.93,5.8,16.02,25.11,53.91,25.57,0.74,0.63,0.0,11.07,0.96,0.0,0.0,20.25,30.24,0.0,2.03,1.82
8480842,F. Hallander,PIT,F,13,788.54,0.08,0.23,0.31,1.69,0.23,0.38,0.31,0.15,0.0,0.0,0.0,3.54,0.27,1.69,0.85,0.38,0.23,3.69,1.62,0.0,0.08,0.0,0.62,0.08,0.92,0.15,5.63,9.95,0.25,3.08,2.25,31.0,5.62,18.23,25.0,61.62,29.92,0.92,0.15,0.0,12.38,1.0,0.0,0.0,19.44,24.78,0.0,5.77,10.52
8480843,L. Dostal,ANA,G,46,2761.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,3.46,2.24,21.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480848,T. Dellandrea,SJS,F,42,864.21,0.05,0.21,0.26,1.05,2.79,0.86,-0.36,0.43,0.0,0.0,0.0,3.14,0.1,1.05,0.24,0.86,2.79,2.07,1.0,0.05,0.0,0.0,0.52,0.12,0.57,0.17,5.73,3.05,0.31,3.52,2.27,31.55,6.0,17.17,16.69,60.45,30.02,0.79,0.74,0.0,11.98,1.05,0.0,0.0,19.46,24.91,0.0,3.55,4.64
8480849,B. Hayton,UTA,F,51,919.31,0.14,0.25,0.39,1.78,0.41,0.47,0.18,0.82,0.0,0.0,0.0,3.16,0.16,1.78,0.41,0.47,0.41,3.04,1.73,0.06,0.0,0.0,0.57,0.08,0.63,0.24,8.91,11.61,0.38,2.88,1.95,25.76,4.67,14.8,21.75,51.51,24.2,1.02,0.55,0.0,10.76,1.35,0.0,0.0,20.6,28.06,0.0,5.51,7.41
8480855,J. McBain,UTA,F,56,843.89,0.11,0.23,0.34,1.41,3.43,0.66,0.09,1.0,0.0,0.0,0.0,3.2,0.17,1.41,0.46,0.66,3.43,2.95,1.36,0.02,0.04,0.0,0.61,0.05,0.66,0.14,4.77,5.72,0.38,2.79,1.99,25.93,4.64,15.36,21.62,52.41,24.41,1.0,0.52,0.0,10.8,1.38,0.0,0.0,20.38,27.68,0.0,5.38,7.78
8480860,K. Bahl,CGY,D,54,1308.41,0.06,0.19,0.24,0.83,1.56,1.46,0.19,0.61,0.0,0.0,0.0,2.56,0.05,0.83,0.09,1.46,1.56,1.93,0.74,0.02,0.07,0.0,0.31,0.04,1.28,0.63,13.06,11.72,0.22,3.0,2.54,29.06,6.06,16.17,19.35,56.81,27.2,1.09,0.76,0.0,11.7,0.98,0.0,0.0,20.16,24.71,0.0,3.38,2.36
8480865,N. Dobson,MTL,D,56,1365.18,0.18,0.46,0.64,2.02,0.66,2.46,0.18,0.5,0.0,0.0,0.0,3.46,0.14,2.02,0.34,2.46,0.66,4.34,1.93,0.04,0.05,0.0,0.68,0.02,1.18,0.41,16.62,12.08,0.61,3.32,2.49,27.41,6.05,17.93,21.45,56.3,26.0,0.8,0.61,0.0,11.8,0.93,0.0,0.0,20.15,28.31,0.0,7.52,5.83
8480871,A. Boqvist,NYI,D,20,750.4,0.0,0.05,0.05,0.35,0.45,0.9,-0.15,0.3,0.0,0.0,0.0,2.8,0.04,0.35,0.0,0.9,0.45,1.3,0.3,0.05,0.0,0.0,0.15,0.0,0.4,0.15,1.05,3.35,0.07,2.65,2.28,27.75,5.85,15.7,19.1,56.2,26.6,0.95,0.2,0.0,11.85,0.8,0.0,0.0,17.99,24.33,0.0,2.26,1.74
8480873,R. Sandin,WSH,D,50,1129.12,0.04,0.32,0.36,1.24,1.16,1.64,0.12,0.16,0.0,0.0,0.0,3.38,0.08,1.24,0.06,1.64,1.16,2.66,1.14,0.02,0.08,0.0,0.62,0.06,1.22,0.38,9.68,8.56,0.31,2.86,2.56,28.92,6.24,17.24,18.86,58.36,27.54,0.8,0.58,0.0,11.54,1.1,0.0,0.0,19.76,26.84,0.0,4.59,3.24
8480874,A. Ginning,PHI,D,5,920.4,0.0,0.0,0.0,0.4,0.8,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.05,0.4,0.0,1.0,0.8,1.8,0.4,0.0,0.0,0.0,0.4,0.0,1.0,0.0,5.1,9.9,-0.05,3.2,2.19,28.6,5.4,16.2,23.2,56.6,27.6,0.8,0.2,0.0,12.4,0.6,0.0,0.0,25.26,31.82,0.0,3.0,2.64
8480876,C. Douglas,TBL,F,27,358.19,0.0,0.07,0.07,0.56,1.07,0.22,0.04,2.78,0.0,0.0,0.0,3.37,0.06,0.56,0.11,0.22,1.07,1.22,0.48,0.07,0.0,0.0,0.22,0.04,0.33,0.11,3.2,2.69,0.09,2.67,2.0,27.04,4.78,13.7,23.11,51.67,25.33,0.93,0.78,0.0,10.3,0.89,0.0,0.0,20.91,26.28,0.0,2.47,3.14
8480878,N. Lundkvist,DAL,D,29,981.55,0.1,0.14,0.24,0.93,0.72,1.0,0.24,0.41,0.0,0.0,0.0,3.52,0.06,0.93,0.14,1.0,0.72,2.21,0.86,0.0,0.07,0.0,0.55,0.03,1.03,0.17,13.79,12.72,0.17,3.0,2.35,27.66,5.97,17.38,26.24,55.97,25.86,0.97,0.83,0.0,11.34,0.9,0.0,0.0,20.24,30.45,0.0,3.9,2.96
8480879,J. Bernard-Docker,DET,D,41,897.88,0.0,0.1,0.1,0.66,1.24,1.49,0.2,0.34,0.0,0.0,0.0,3.34,0.05,0.66,0.0,1.49,1.24,1.83,0.66,0.0,0.0,0.0,0.29,0.05,0.73,0.17,6.68,6.24,0.13,2.88,2.61,28.41,5.85,18.95,21.51,60.07,27.0,0.68,0.73,0.0,11.88,0.68,0.0,0.0,18.52,24.17,0.0,3.13,1.82
8480887,J. Harris,BOS,D,5,937.8,0.2,0.2,0.4,1.8,0.8,0.6,0.0,0.0,0.0,0.0,0.0,3.2,0.05,1.8,0.2,0.6,0.8,2.2,1.2,0.2,0.4,0.0,0.4,0.0,1.0,0.2,11.0,17.2,0.34,3.6,2.05,26.4,5.4,16.0,24.4,54.2,25.8,0.4,0.2,0.0,11.8,1.0,0.0,0.0,20.82,26.9,0.0,4.22,2.52
8480891,M. Kesselring,BUF,D,23,861.3,0.0,0.04,0.04,1.35,0.74,1.39,-0.04,1.52,0.0,0.0,0.0,3.52,0.11,1.35,0.04,1.39,0.74,3.22,1.35,0.0,0.0,0.0,0.61,0.0,1.22,0.26,16.35,17.07,0.06,2.96,2.36,30.43,5.78,16.87,22.48,59.78,28.61,1.04,0.78,0.0,11.87,1.26,0.0,0.0,20.71,25.95,0.0,5.26,4.55
8480893,K. Marchenko,CBJ,F,50,1125.22,0.38,0.54,0.92,3.04,0.8,0.6,0.14,0.4,0.0,0.0,0.0,3.24,0.25,3.16,0.78,0.6,0.8,5.82,3.08,0.08,0.0,0.0,1.22,0.02,1.32,0.58,16.46,26.5,0.8,3.26,2.2,31.1,5.7,16.56,17.4,59.78,29.7,0.94,0.46,0.0,10.74,1.14,0.0,0.0,20.59,29.03,0.0,9.09,10.72
8480947,K. Lankinen,VAN,G,54,1876.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,3.67,2.68,15.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480950,I. Lyubushkin,DAL,D,39,970.33,0.03,0.15,0.18,0.62,1.38,1.72,0.0,0.92,0.0,0.0,0.0,3.23,0.03,0.62,0.03,1.72,1.38,1.23,0.59,0.0,0.03,0.0,0.18,0.03,0.95,0.18,6.08,4.0,0.17,2.72,2.3,26.69,5.56,16.59,25.0,55.15,25.15,0.82,0.72,0.0,11.49,1.18,0.0,0.0,20.76,28.41,0.0,2.23,1.19
8480980,C. Dewar,PIT,F,54,816.0,0.24,0.19,0.43,1.48,1.94,0.48,0.17,0.19,0.0,0.0,0.0,3.39,0.12,1.48,0.37,0.48,1.94,3.15,1.3,0.13,0.06,0.0,0.81,0.09,0.44,0.09,5.44,9.86,0.44,3.0,2.15,27.78,5.52,16.46,21.09,56.43,26.7,0.74,0.33,0.0,11.06,1.07,0.0,0.0,20.92,28.91,0.0,5.29,5.19
8480981,J. Hofer,STL,G,56,1772.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,3.54,2.12,13.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480990,D. Chisholm,WSH,D,21,834.67,0.05,0.14,0.19,0.9,0.38,0.9,0.0,0.19,0.0,0.0,0.0,3.14,0.06,0.9,0.05,0.9,0.38,2.14,0.9,0.0,0.0,0.0,0.48,0.0,1.05,0.24,2.05,4.24,0.13,2.76,2.47,27.86,6.24,15.86,19.29,57.24,26.67,0.67,0.52,0.0,11.76,1.1,0.0,0.0,20.65,33.41,0.0,3.64,2.58
8480995,P. Holmberg,TBL,F,46,810.26,0.17,0.15,0.33,1.37,0.83,0.52,0.13,0.3,0.0,0.0,0.0,3.61,0.15,1.37,0.37,0.52,0.83,2.91,1.3,0.07,0.0,0.0,0.63,0.04,0.63,0.2,8.99,5.96,0.31,2.54,1.99,26.83,4.83,13.7,22.87,50.91,25.17,0.78,0.87,0.0,10.22,1.0,0.0,0.0,21.09,29.88,0.0,5.54,7.22
8481006,T. Tucker,STL,D,51,850.71,0.06,0.18,0.24,1.1,1.45,0.75,-0.14,1.14,0.0,0.0,0.0,2.55,0.07,1.1,0.06,0.75,1.45,2.35,1.0,0.04,0.06,0.0,0.47,0.0,0.82,0.14,9.66,9.76,0.21,3.69,2.08,27.73,5.65,15.55,17.35,54.1,26.18,0.88,0.67,0.0,10.41,1.18,0.0,0.0,21.34,28.43,0.0,4.31,3.29
8481013,J. Berggren,DET/STL,F,35,809.14,0.2,0.2,0.4,1.23,0.66,0.23,-0.11,0.17,0.0,0.0,0.0,3.06,0.1,1.23,0.23,0.23,0.66,2.4,1.17,0.06,0.0,0.0,0.43,0.06,0.91,0.14,6.19,4.5,0.29,3.37,2.24,27.51,5.43,16.26,18.17,56.06,25.89,1.06,0.57,0.0,10.86,0.94,0.0,0.0,20.36,30.19,0.0,4.01,4.27
8481014,A. Romanov,NYI,D,15,1166.73,0.0,0.07,0.07,1.13,2.07,2.07,-0.47,0.4,0.0,0.0,0.0,2.87,0.06,1.13,0.0,2.07,2.07,2.53,1.07,0.07,0.0,0.0,0.53,0.0,1.2,0.27,6.4,9.3,0.13,3.07,2.38,28.6,6.47,16.6,17.13,56.8,27.33,0.6,0.67,0.0,11.53,0.8,0.0,0.0,18.8,23.4,0.0,4.44,2.76
8481020,J. Annunen,NSH,G,55,930.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,3.42,2.04,7.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481024,L. Karlsson,VAN,F,53,691.0,0.21,0.25,0.45,1.57,1.19,0.25,-0.23,0.49,0.0,0.0,0.0,2.62,0.13,1.57,0.45,0.25,1.19,2.89,1.53,0.04,0.0,0.0,0.6,0.0,0.57,0.25,6.7,11.57,0.43,3.7,2.67,30.25,7.06,15.32,18.43,57.92,29.04,0.57,0.64,0.0,12.09,1.0,0.0,0.0,18.8,28.32,0.0,4.87,4.69
8481028,M. Pospisil,CGY,F,6,684.33,0.0,0.0,0.0,1.17,4.33,0.17,-0.67,0.67,0.0,0.0,0.0,1.83,0.08,1.17,0.17,0.17,4.33,2.83,1.17,0.0,0.0,0.0,0.67,0.17,0.33,0.33,15.83,22.25,0.19,3.5,2.49,25.83,6.17,17.0,16.33,55.33,23.83,1.0,1.0,0.0,10.33,0.83,0.0,0.0,19.94,21.66,0.0,4.53,2.97
8481030,J. St. Ivany,PIT,D,17,938.94,0.0,0.41,0.41,0.94,2.35,1.35,0.41,0.35,0.0,0.0,0.0,3.76,0.05,0.94,0.0,1.35,2.35,2.0,0.88,0.0,0.06,0.0,0.24,0.0,1.0,0.24,7.58,7.2,0.36,2.82,2.1,27.0,5.41,15.47,20.76,55.65,25.71,0.76,0.53,0.0,11.35,1.41,0.0,0.0,22.32,31.68,0.0,3.61,2.83
8481032,P. Cotter,NJD,F,52,693.13,0.1,0.1,0.19,0.88,2.65,0.33,-0.25,0.33,0.0,0.0,0.0,2.69,0.09,0.94,0.31,0.33,2.65,1.96,0.85,0.08,0.02,0.0,0.46,0.06,0.4,0.13,5.19,13.89,0.24,3.0,2.22,28.19,5.52,16.48,19.69,55.96,26.83,0.79,0.58,0.0,10.81,1.08,0.0,0.0,20.57,26.12,0.0,3.5,4.24
